,Tweet_text,date,username,retweets,hashtags,uni_handle,compound,Sentiment
2079,"In 2011,for mba ,Bits pilani,rajasthan students,officers,teachers misbehaved,didnot allowed to enter class,forcibly given me low marks because i wrote in my own words in answer sheet in exam,some students abused me @ndtv @TimesNow @htTweets @aajtak",2019-08-03 19:45:51+00:00,Parth14402528,0,,0.0,-0.6597,Negative
2080,#BITSianDay #BITSPilani Read More : https://lnkd.in/f_KHDnK,2019-08-03 18:38:55+00:00,bitspilaniindia,5,#BITSianDay #BITSPilani,1.0,0.0,Neutral
2081,Nothing like meeting alums 50 years your senior and sharing remarkable undergrad stories. So glad I went to the BITS Pilani Alumni meetup on BITSians day in Houston! @BITSAA,2019-08-03 13:59:16+00:00,_leviator,0,,0.0,0.8573,Positive
2082,"A mini-marathon was organised at the BITS Pilani, Pilani campus on the occasion of BITSians' Day. Read More : https://tinyurl.com/y6pvb3fu #BITSPilani #BITSIAN #BITSiansDay",2019-08-03 07:49:35+00:00,bitspilaniindia,5,#BITSPilani #BITSIAN #BITSiansDay,1.0,0.0,Neutral
2083,@BITS_Pilani who is the program director for the wilp cources ?,2019-08-03 06:24:16+00:00,dhruv_jain15,0,,0.0,0.0,Neutral
2084,"Institutions Of Eminence: UGC Releases List Includes IITs, IISc, Jio Institute, Delhi University, BITS Pilani, Manipal ",2019-08-03 05:05:03+00:00,Sanjeevjha1973,0,,0.0,0.0,Neutral
2085,"Divya Convocation ... Congratulations — at Bits pilani, Hydrabad https://www.facebook.com/1652785915/posts/10218145520063479/",2019-08-03 04:54:27+00:00,srikraj8341,0,,0.0,0.5994,Positive
2086,"@narendramodi ji, @PMOIndia, @AmitShah ji, @JPNadda ji, am State IT Convenor for BJP in Andhra Pradesh. Got State Rank in my Plus 2, am BITS Pilani alumnus with 18 yrs of Semicon/Electronics/Make in India/Startup experience.",2019-08-03 02:56:07+00:00,SivaMakutam,1,,0.0,0.0,Neutral
2087,Road trip: from Delhi to Pilani. Dropping off nephew to start engg at #BITSPilani. Reminds me of the first day I landed with boriya-bistar and bucket full of dreams at my engg college many many yrs ago.,2019-08-03 01:26:04+00:00,GuitarBollywood,0,#BITSPilani,0.0,0.4019,Positive
2088,"News : http://goo.gl/kjZgEG Institutions Of Eminence: UGC Releases List Includes IITs, IISc, Jio Institute, Delhi University, BITS Pilani, Manipal - NDTV News http://dlvr.it/R9ZT3q",2019-08-02 22:28:08+00:00,lovemasterkt,1,,0.0,0.0,Neutral
2089,Congratulations to the winners of our last giveaway! Stay tuned and follow us for more updates and giveaways. #womenempowerment #womenhelpingwomen @BITS Pilani Dubai Campus https://www.instagram.com/p/B0rCDggFdHI/?igshid=1o0xvu9as8rlg,2019-08-02 18:54:05+00:00,bpdcacmw,0,#womenempowerment #womenhelpingwomen,0.0,0.807,Positive
2090,"I wish you #Love , #hope and everlasting #joy and #Happiness Happy, happy Birthday ...... Enjoy your Big_day #Bits_Pilani #bff @Laqshya Group of Colleges https://www.instagram.com/p/B0rAbX-HJilD0ARWKHnifEjIpEUfD0LRzFlhiI0/?igshid=1aeuhxyhc6zq0",2019-08-02 18:39:52+00:00,urstrulyVivekk,0,#Love #hope #joy #Happiness #Bits_Pilani #bff,0.0,0.9858,Positive
2091,"Institutions Of Eminence: UGC Releases List Includes IITs, IISc, Jio Institute, Delhi University, BITS Pilani, Manipal ",2019-08-02 17:54:49+00:00,ananya_samajdar,1,,0.0,0.0,Neutral
2092,"UGC Releases List Includes IITs, IISc, Jio Institute, Delhi University, BITS Pilani, Manipal The UGC has examined the listing ... ... ",2019-08-02 16:38:27+00:00,nam_indocen,0,,0.0,0.0,Neutral
2093,You are going to fall down. But no one cares how many times you fall down as long as it's one fewer than the number of times you get back up. Thank you BITS Pilani Goa for teaching me this. Thank you for enabling me to do what I do today. #Gratitute #BITSiansDay,2019-08-02 16:18:56+00:00,babbar28,0,#Gratitute #BITSiansDay,0.0,0.3596,Positive
2094,A happy BITSians' Day from all of us at Goodera! #BITSPilani #LeadAchieveInnovate #BITSiansDay,2019-08-02 15:29:45+00:00,wearegoodera,3,#BITSPilani #LeadAchieveInnovate #BITSiansDay,0.0,0.6114,Positive
2095,10 yrs to where it all began!! . . . #bitsians #bitsiansday #bitsgoa #bitspilani #bitsaa #friends #hostellife #college #goa #ah5 https://www.instagram.com/p/B0qqAlwHcHw/?igshid=49xkrn8q3eih,2019-08-02 15:23:59+00:00,v_sinha7,1,#bitsians #bitsiansday #bitsgoa #bitspilani #bitsaa #friends #hostellife #college #goa #ah5,0.0,0.5696,Positive
2096,BITSianday2019 in-action @Google Bangalore office. Great catch up with folks from 2001 batch till 2019 batch of @BITSAA. #BITSPilani #bitsiansday,2019-08-02 14:32:27+00:00,prashanth_rp,0,#BITSPilani #bitsiansday,0.0,0.6249,Positive
2097,"Private Universities that will get the 'Institute of Eminence' tag, ranked: 1) BITS Pilani 2) Manipal Academy 3) Jio Institute 4) Amrita Vishwa Vidhyapeetham 5) VIT 6) Jamia Hamdard 7) Kalinga Inst.of Tech. 8) OP Jindal University 9) Shiv Nadar Univ. 10) Bharti New Delhi (2)",2019-08-02 14:19:40+00:00,UdaySRana,5,,0.0,0.4404,Positive
2098,#bitsiansday #BITSPilani Happy BITSians'Day! ,2019-08-02 12:59:34+00:00,bipinks71,0,#bitsiansday #BITSPilani,0.0,0.6114,Positive
2099,Celebrating #bitsiansday with fellow bitsians at work @bitspilani ,2019-08-02 12:15:43+00:00,sidshishoo,1,#bitsiansday,0.0,0.5719,Positive
2100,Proud to be a BITSian. #BITSPilani #BITSianDay,2019-08-02 11:12:07+00:00,BmegUarkRajRao,0,#BITSPilani #BITSianDay,0.0,0.4767,Positive
2101,Brings back treasured memories of my visit to Saraswati Temple at BITS Pilani Rajasthan. Best road trip ever from Haryana!,2019-08-02 09:43:28+00:00,ChifeDr,0,,0.0,0.8439,Positive
2102,My alma mater @BITS_Pilani #BITSianDay #2000B5A4696 #2000HS41696 #learningtolastalifetime,2019-08-02 09:15:19+00:00,StuetiG,0,#BITSianDay #2000B5A4696 #2000HS41696 #learningtolastalifetime,0.0,0.0,Neutral
2103,"BITS Pilani - A place I love, where I learnt a lot and where I was moulded the way I take unforeseen pressures.Those memories are a treasure. 1st Friday of every August is celebrated as BITSian Day. Happy BITSian Day. @BITSPILANI @PMOIndia @narendramodi @AmitShah @Sunil_Deodhar",2019-08-02 07:44:37+00:00,SivaMakutam,2,,0.0,0.93,Positive
2104,Happy BITSian Day to one and all BITSians across the globe. #BITSPilani #BITSians #BITSianDay,2019-08-02 06:22:08+00:00,bitspilaniindia,21,#BITSPilani #BITSians #BITSianDay,1.0,0.5719,Positive
2105,The clock which changed our world. Proud to be a BITSian. Happy BITSian day Junta. #BITSianDay #BITSPilani #BITSHyderabad,2019-08-02 05:17:49+00:00,DrRamMishra,0,#BITSianDay #BITSPilani #BITSHyderabad,0.0,0.7783,Positive
2106,It's been exactly 10 years since I joined this magical place called BITS Pilani. It made me realise what my passion is and transformed me immensely as a person. Reminiscing the carefree times and most importantly the power of LITE ... #BITSiansday #lite,2019-08-02 04:44:11+00:00,ifs_navdeep,0,#BITSiansday #lite,0.0,0.807,Positive
2107,2010A7PS127G #BITSPilani #BITSian,2019-08-02 02:05:49+00:00,Pulkit_Saraf,1,#BITSPilani #BITSian,0.0,0.0,Neutral
2108,#BITSiansDay Happy BITSians Day to all. BITS Pilani ka parcham lehrata rahe. @bitspilaniindia,2019-08-02 02:03:18+00:00,rationalist_10,0,#BITSiansDay,0.0,0.5719,Positive
2109,"There is no article 30(a) and no such article which prohibits study of Bhagwat Gita. Infact there are courses on Gita in IGNOU, BITS Pilani, Kurukshetra University to name a few. If you open a Sanskrit school, as per the same article 30, you are allowed to teach Bhagwat Gita ",2019-08-01 23:27:39+00:00,saxena_rohit,0,,0.0,-0.5267,Negative
2110,"Dear Proud to be BITSians - The alumni of BITS Pilani, BITSAA has launched the 3rd edition of BITSians' Day Giving. Kindly contribute to the campaign and more importantly share it with your network Link to the fb... https://www.facebook.com/689376123/posts/10158628052001124/",2019-08-01 18:46:23+00:00,deannattu,0,,0.0,0.942,Positive
2111,"@BITSAA Dear Proud to be BITSians - The alumni of BITS Pilani, BITSAA has launched the 3rd edition of BITSians' Day Giving. Kindly contribute to the campaign and more importantly share it with your network Link to the fb post: https://www.facebook.com/groups/bitsian/permalink/3366694470011184/",2019-08-01 18:38:29+00:00,deannattu,0,,0.0,0.942,Positive
2112,"Dear Proud to be BITSians - The alumni of BITS Pilani, BITSAA has launched the 3rd edition of BITSians' Day Giving. Kindly contribute to the campaign and more importantly share it with your network Link to the fb post: https://www.facebook.com/groups/bitsian/permalink/3366694470011184/",2019-08-01 18:36:06+00:00,deannattu,0,,0.0,0.942,Positive
2113,15 Board Toppers Join BITS Pilani Read More : https://tinyurl.com/y5a7njdc #BITSPilani ,2019-08-01 15:08:19+00:00,bitspilaniindia,5,#BITSPilani,1.0,0.296,Positive
2114,Sir request you pls look into BITS Pilani girls hostel condition. It is not fit to leave . Not accepted such conditions for a university like this status . Request you kindly look into it #kumarmangalambirla,2019-08-01 14:47:40+00:00,jrdash3,0,#kumarmangalambirla,0.0,0.498,Positive
2115,"Applications are invited from eligible candidates to work as a JRF in a Defense Research and Development Organization (DRDO) sponsored project at Department of Chemistry, BITS-Pilani, (Pilani campus), Rajasthan. Read More : https://www.bits-pilani.ac.in/uploads/Pilani_Upload/Department_of_Chemistry/JRF/Advertisement_DRDO%20proj_IR%20Laskar-31-July-2019.pdf #BITSPilani #JRF",2019-08-01 06:29:32+00:00,bitspilaniindia,4,#BITSPilani #JRF,1.0,0.128,Positive
2116,"BITS, Pilani Students Win India Innovation Growth Programme 2.0 Read More : https://www.bits-pilani.ac.in/pilani/details.aspx?bid=110&amp;cid=555&amp;id=2694 #BITSPilani ",2019-08-01 05:22:45+00:00,bitspilaniindia,4,#BITSPilani,1.0,0.8402,Positive
2117,The Bits Pilani Dhanbad Girl Know that your Electrical BitSindri Boy was two timing you for Deepali Bansal The Yellow Girl Who was making my Life hell in Hostel so that noone talks to me. And also saying i am having an affair with the Boy. He was Arjun smartAss Bansal.,2019-08-01 04:50:47+00:00,ShalinAstha,0,,0.0,-0.8271,Negative
2118,"Won't know unless government removes regulation, won't we? Why is it that Azim Premji University takes a decade to move to its permanent campus? Why is it that BITS Pilani had to wait for a few months for UGC to withdraw court cases to get institute of excellence tag?",2019-08-01 03:47:33+00:00,aridongri,0,,0.0,0.6848,Positive
2119,Memories @BitsPilaniindia #Nostalgia #BITSPilani ,2019-08-01 00:32:55+00:00,mithun_kalaga,0,#Nostalgia #BITSPilani,0.0,0.0,Neutral
2120,@BITSAA No experiment is complete without this Lab at BITS Pilani says Kamal Kapoor ,2019-08-01 00:19:39+00:00,deannattu,0,,0.0,-0.296,Negative
2121,No experiment is complete without this Lab at BITS Pilani says Kamal Kapoor ,2019-08-01 00:19:23+00:00,deannattu,1,,0.0,-0.296,Negative
2122,As he is already typing letters he is literate! See that is my point- BITS Pilani means you have lot of information/knowledge. It doesn't mean you have intelligence or wisdom!!,2019-07-31 20:40:05+00:00,a_martian_alien,0,,0.0,0.8114,Positive
2123,"Hello grandpa Even m studying in bits pilani. It's not about in which University u r studying.Ur thoughts shows ur family background. U r an Illiterate who support discrimination based on religion.U r a perfect ex of ""Padha likha gawar"" #Zomato #boycottzomato",2019-07-31 20:09:07+00:00,An_Indian_Chic,0,#Zomato #boycottzomato,0.0,0.7506,Positive
2124,@sarinsaurabh @karanjitcheema It’s been 10 years since we interned in Bangalore. #PS2 @BITS_Pilani #MyTwitterAnniversary,2019-07-31 18:56:09+00:00,addygunners,0,#PS2 #MyTwitterAnniversary #MyTwitterAnniversary,0.0,0.0,Neutral
2125,"@RBI Tried to lodge a complaint under Ombudsman Scheme against SBI - (BITS Pilani Hyderabad Campus Branch, Jawahar Nagar, Telangana 500078, Hyderabad, Telangana 500078, Branch Code : 21092). Its not listed on RBI website under any of the districts. Pls look into this.",2019-07-31 12:17:09+00:00,dba_shivam,0,,0.0,-0.2263,Negative
2126,This man claims to be a Bits Pilani/DMET/IAS !!!???? @sanjayuvacha,2019-07-31 12:13:16+00:00,logicalindianz,0,,0.0,0.0,Neutral
2127," Xpert Speaker #4 Mr. Rajiv Gupta, Senior Professor of Civil Engineering, BITS Pilani. #nexuz19 #nexuzsports #xperttalkshow #xpert #expert #talk #sportsfeed #sportsnutrition #bitspilani #civilengineering #artificialintelligence #concretetechnology #sportsengineering #lncpe #sai – at Mar Baselios College of Engineering and Technology",2019-07-31 09:25:26+00:00,NEXUZ_2019,1,#nexuz19 #nexuzsports #xperttalkshow #xpert #expert #talk #sportsfeed #sportsnutrition #bitspilani #civilengineering #artificialintelligence #concretetechnology #sportsengineering #lncpe #sai,0.0,0.0,Neutral
2128,"My daughter Shreya is starting a new life today in BITS PILANI , Hyderabad campus. May God bless her.",2019-07-31 01:45:58+00:00,dna2life,0,,0.0,0.5994,Positive
2129,u remind me of my bro . He too is an elect engineer from bits pilani &amp; then just finished his phd from US. Got a full fellowship in whch he was a teaching assistant and loves doing it. But for now he is gonna go job way. Though have a feeling his heart is stll academia,2019-07-30 17:07:34+00:00,apeksha02,0,,0.0,0.872,Positive
2130,"‘Opportunities and Future: AI, Analytics & Health' - Panellists include: Shri Rohit Kumar Singh, Addl. Chief Secretary, Medical, Health and Family Welfare, GoR. Shri Jayesh Ranjan, PS IT&C, Govt. of Telangana. Col. Haridas, CEO Dataval Analytics & Prof. Navneet Goyal, BITS Pilani ",2019-07-30 07:52:43+00:00,istartrajasthan,1,,0.0,0.0,Neutral
2131,"Panellists include: Shri Rohit Kumar Singh, Addl. Chief Secretary, Medical, Health and Family Welfare, GoR. Shri Jayesh Ranjan, Principal Secretary IT&C, Govt. of Telangana. Col. Haridas, CEO Dataval Analytics and Prof. Navneet Goyal, BITS Pilani.",2019-07-30 07:39:03+00:00,istartrajasthan,0,,0.0,0.0,Neutral
2132,Completely agree. This is my experience so far: Samuel from BITS Pilani worked with me and we won the Prefetching Championship at ISCA. Submitting the extended version to one of the top places. Samuel will apply for grad. school later this year.,2019-07-29 17:14:45+00:00,__biswa,1,,0.0,0.8805,Positive
2133,@BITSPilani_WILP @bitspilaniindia @ndtv @PrakashJavdekar @ugc_india surprised to know that BITS do not give text books to WILP students. Is all universities in india don’t provide text books to students. Students are taken for a ride searching for books in Amazon &amp; Flipkart,2019-07-29 15:15:11+00:00,tenny_j,0,,0.0,0.3818,Positive
2134,@NHAISocialmedia NH709 from bhiwani onwards in bad shape . Pls get the potholes filled. Children and parents going to BITS pilani are getting delayed . Besides vehicle suspension tyres etc getting damaged. ,2019-07-29 13:42:18+00:00,Rajaseshan,0,,0.0,-0.7906,Negative
2135,"Applications are invited from eligible candidates to work as a Junior Research Fellow (JRF) in a Science and Engineering Research Board (SERB) sponsored project at Mechanical Engineering Department, BITS-Pilani, (Pilani campus), Rajasthan. More Details : https://www.bits-pilani.ac.in/uploads/Pilani_Upload/Department_of_Mechanical_Engineering/JRF/JRF-Advertisement-Final-25-July-2019.pdf",2019-07-29 07:10:18+00:00,bitspilaniindia,5,,1.0,0.0,Neutral
2136,"All my gandparents came after partition having lost their land and sufficient amount of belongings. My naani went on to become the principal of a govt school, my dadi led the first women band contingent at the republic day parade (BITS Pilani) both would have wanted you to STFU. ",2019-07-29 05:19:22+00:00,A2D2_,72,,0.0,-0.3182,Negative
2137,BITSians’ Day 2019 – BITS PILANI Alumni Unisex T-Shirt https://followingu.com/product/bitsians-day-2019-bits-pilani-alumni-unisex-t-shirt/,2019-07-28 19:08:30+00:00,FollowingUcom,0,,0.0,0.0,Neutral
2138,"Doesn't matter, Kid got the blessings, that's all. Wish him good luck. My son just finished his study from BITS Pilani.",2019-07-28 18:44:54+00:00,dbhushan_99,0,,0.0,0.9006,Positive
